User_ID,Home_TN_Cell,User_Profile,Base_Demand_Mbps,Demand_Hour_0,Lat_Hour_0,Lon_Hour_0,Demand_Hour_1,Lat_Hour_1,Lon_Hour_1,Demand_Hour_2,Lat_Hour_2,Lon_Hour_2,Demand_Hour_3,Lat_Hour_3,Lon_Hour_3,Demand_Hour_4,Lat_Hour_4,Lon_Hour_4,Demand_Hour_5,Lat_Hour_5,Lon_Hour_5,Demand_Hour_6,Lat_Hour_6,Lon_Hour_6,Demand_Hour_7,Lat_Hour_7,Lon_Hour_7,Demand_Hour_8,Lat_Hour_8,Lon_Hour_8,Demand_Hour_9,Lat_Hour_9,Lon_Hour_9,Demand_Hour_10,Lat_Hour_10,Lon_Hour_10,Demand_Hour_11,Lat_Hour_11,Lon_Hour_11,Demand_Hour_12,Lat_Hour_12,Lon_Hour_12,Demand_Hour_13,Lat_Hour_13,Lon_Hour_13,Demand_Hour_14,Lat_Hour_14,Lon_Hour_14,Demand_Hour_15,Lat_Hour_15,Lon_Hour_15,Demand_Hour_16,Lat_Hour_16,Lon_Hour_16,Demand_Hour_17,Lat_Hour_17,Lon_Hour_17,Demand_Hour_18,Lat_Hour_18,Lon_Hour_18,Demand_Hour_19,Lat_Hour_19,Lon_Hour_19,Demand_Hour_20,Lat_Hour_20,Lon_Hour_20,Demand_Hour_21,Lat_Hour_21,Lon_Hour_21,Demand_Hour_22,Lat_Hour_22,Lon_Hour_22,Demand_Hour_23,Lat_Hour_23,Lon_Hour_23
296,1,Light (Text/Web),0.8,0.16,43.8346,-79.1272,0.16,43.8346,-79.1272,0.16,43.8346,-79.1272,0.16,43.8346,-79.1272,0.17,43.8346,-79.1272,0.19,43.8346,-79.1272,0.21,43.8346,-79.1272,0.26,43.8346,-79.1272,0.32,43.8322,-79.1314,0.4,43.8362,-79.1232,0.48,43.8362,-79.1232,0.54,43.8362,-79.1232,0.57,43.8362,-79.1232,0.56,43.8362,-79.1232,0.53,43.8362,-79.1232,0.51,43.8362,-79.1232,0.55,43.8362,-79.1232,0.65,43.8362,-79.1232,0.8,43.8362,-79.1232,0.93,43.8362,-79.1232,0.97,43.8362,-79.1232,0.9,43.8362,-79.1232,0.74,43.8362,-79.1232,0.55,43.8362,-79.1232
297,17,Heavy (Gaming/4K),18.75,3.75,43.377,-79.795,3.76,43.377,-79.795,3.79,43.377,-79.795,3.85,43.377,-79.795,4.02,43.377,-79.795,4.37,43.377,-79.795,5.02,43.377,-79.795,6.09,43.377,-79.795,7.6,43.377,-79.795,9.44,43.377,-79.795,11.26,43.377,-79.795,12.65,43.377,-79.795,13.24,43.377,-79.795,12.99,43.377,-79.795,12.31,43.378,-79.7927,11.97,43.378,-79.7927,12.82,43.378,-79.7927,15.21,43.3764,-79.8002,18.63,43.3764,-79.8002,21.67,43.3764,-79.8002,22.77,43.3764,-79.8002,21.16,43.3764,-79.8002,17.4,43.3764,-79.8002,12.89,43.3764,-79.8002
298,7,Medium (Social/Video),2.24,0.45,42.9101,-81.2726,0.45,42.9101,-81.2726,0.45,42.9009,-81.2656,0.46,42.9009,-81.2656,0.48,42.9009,-81.2656,0.52,42.9009,-81.2656,0.6,42.9009,-81.2656,0.73,42.9039,-81.2673,0.91,42.8971,-81.2666,1.13,42.8971,-81.2666,1.35,42.8971,-81.2666,1.51,42.8971,-81.2666,1.58,42.8917,-81.2423,1.55,42.8917,-81.2423,1.47,42.9069,-81.272,1.43,42.9069,-81.272,1.53,42.9123,-81.2738,1.82,42.9123,-81.2738,2.23,42.9123,-81.2738,2.59,42.9008,-81.2661,2.72,42.9008,-81.2661,2.53,42.9063,-81.2644,2.08,42.9089,-81.2721,1.54,42.9089,-81.2721
299,3,Medium (Social/Video),4.79,0.96,44.4119,-76.5655,0.96,44.4119,-76.5655,0.97,44.4119,-76.5655,0.99,44.4119,-76.5655,1.03,44.4192,-76.5664,1.12,44.4192,-76.5664,1.28,44.4192,-76.5664,1.56,44.4192,-76.5664,1.94,44.4237,-76.5656,2.41,44.4099,-76.5658,2.88,44.415,-76.5663,3.23,44.4108,-76.5709,3.38,44.4108,-76.5709,3.32,44.6275,-76.4969,3.15,44.3999,-76.5646,3.06,44.3999,-76.5646,3.28,44.6197,-76.4899,3.89,44.6245,-76.4909,4.76,44.411,-76.5676,5.54,44.411,-76.5676,5.82,44.411,-76.5676,5.41,44.6342,-76.4982,4.45,44.6342,-76.4982,3.29,44.4097,-76.5735
300,3,Medium (Social/Video),2.3,0.46,44.2026,-76.5627,0.46,44.1979,-76.5579,0.47,44.1979,-76.5579,0.47,44.1979,-76.5579,0.49,44.1979,-76.5579,0.54,44.1979,-76.5579,0.62,44.2048,-76.562,0.75,44.2048,-76.562,0.93,44.2048,-76.562,1.16,44.2048,-76.562,1.38,44.2048,-76.562,1.55,44.2048,-76.562,1.63,44.2048,-76.562,1.6,44.2048,-76.562,1.51,44.2048,-76.562,1.47,44.1963,-76.5572,1.57,44.1963,-76.5572,1.87,44.1963,-76.5572,2.29,44.2097,-76.5663,2.66,44.2007,-76.5609,2.8,44.2007,-76.5609,2.6,44.1999,-76.5647,2.14,44.1999,-76.5647,1.58,44.204,-76.5557
301,7,Medium (Social/Video),1.57,0.31,42.9633,-81.3657,0.32,42.9633,-81.3657,0.32,42.9633,-81.3657,0.32,42.9633,-81.3657,0.34,42.9633,-81.3657,0.37,42.9633,-81.3657,0.42,42.9544,-81.3643,0.51,42.9544,-81.3643,0.64,42.9544,-81.3643,0.79,42.9544,-81.3643,0.94,42.9643,-81.3645,1.06,42.9668,-81.3654,1.11,42.9668,-81.3654,1.09,42.9668,-81.3654,1.03,42.962,-81.3673,1.0,42.9623,-81.3691,1.07,42.9623,-81.3691,1.28,42.9641,-81.3512,1.56,42.9615,-81.3696,1.82,42.9615,-81.3696,1.91,42.9615,-81.3696,1.77,42.9625,-81.3639,1.46,42.9624,-81.3635,1.08,42.9624,-81.3635
302,8,Heavy (Gaming/4K),12.32,2.47,45.3045,-75.8844,2.47,45.3045,-75.8844,2.49,45.3045,-75.8844,2.53,45.3045,-75.8844,2.64,45.3045,-75.8844,2.87,45.3045,-75.8844,3.3,45.3045,-75.8844,4.0,45.3086,-75.8937,5.0,45.3573,-75.8723,6.2,45.3384,-75.8711,7.4,45.3384,-75.8711,8.31,45.306,-75.8944,8.7,45.306,-75.8944,8.54,45.3562,-75.8698,8.09,45.3,-75.8825,7.87,45.3,-75.8825,8.42,45.3067,-75.8817,10.0,45.3067,-75.8817,12.25,45.3067,-75.8817,14.25,45.3067,-75.8817,14.96,45.3067,-75.8817,13.91,45.3067,-75.8817,11.44,45.3067,-75.8817,8.47,45.3067,-75.8817
303,5,Medium (Social/Video),2.46,0.49,46.2023,-81.0325,0.49,46.2023,-81.0325,0.5,46.2023,-81.0325,0.51,46.2007,-81.036,0.53,46.2007,-81.036,0.57,46.2007,-81.036,0.66,46.2411,-81.0088,0.8,46.2224,-81.0157,1.0,46.2177,-81.0121,1.24,46.2175,-81.0076,1.48,46.2175,-81.0076,1.66,46.2175,-81.0076,1.74,46.1958,-81.0343,1.7,46.1958,-81.0343,1.61,46.1958,-81.0343,1.57,46.2079,-81.04,1.68,46.2079,-81.04,1.99,46.2079,-81.04,2.44,46.2079,-81.04,2.84,46.2079,-81.04,2.98,46.2079,-81.04,2.77,46.2079,-81.04,2.28,46.2079,-81.04,1.69,46.2079,-81.04
304,5,Heavy (Gaming/4K),19.96,4.0,46.4659,-80.8546,4.0,46.4659,-80.8546,4.03,46.4659,-80.8546,4.1,46.4659,-80.8546,4.28,46.4659,-80.8546,4.65,46.4659,-80.8546,5.34,46.4659,-80.8546,6.48,46.4659,-80.8546,8.1,46.4659,-80.8546,10.05,46.4656,-80.8711,11.99,46.4637,-80.8489,13.47,46.4576,-80.8566,14.09,46.4576,-80.8566,13.83,46.4705,-80.8557,13.11,46.5188,-80.8867,12.75,46.5188,-80.8867,13.65,46.4685,-80.854,16.2,46.4585,-80.8665,19.84,46.4585,-80.8665,23.08,46.4585,-80.8665,24.24,46.4585,-80.8665,22.53,46.4585,-80.8665,18.53,46.4585,-80.8665,13.72,46.4696,-80.8645
305,8,Medium (Social/Video),4.43,0.89,45.4791,-75.9792,0.89,45.4791,-75.9792,0.9,45.4791,-75.9792,0.91,45.4791,-75.9792,0.95,45.4791,-75.9792,1.03,45.7077,-75.9001,1.19,45.7077,-75.9001,1.44,45.7077,-75.9001,1.8,45.7077,-75.9001,2.23,45.4844,-75.9774,2.66,45.4908,-75.9774,2.99,45.4908,-75.9774,3.13,45.4908,-75.9774,3.07,45.4908,-75.9774,2.91,45.4883,-75.9814,2.83,45.4817,-76.0086,3.03,45.4769,-75.9958,3.6,45.4769,-75.9958,4.41,45.7091,-75.8938,5.13,45.7091,-75.8938,5.38,45.7091,-75.8938,5.0,45.7091,-75.8938,4.11,45.4858,-75.9752,3.05,45.4858,-75.9752
306,1,Light (Text/Web),0.61,0.12,43.5991,-79.2187,0.12,43.5991,-79.2187,0.12,43.6117,-79.2205,0.13,43.6036,-79.2171,0.13,43.6036,-79.2171,0.14,43.6036,-79.2171,0.16,43.6036,-79.2171,0.2,43.6036,-79.2171,0.25,43.6036,-79.2171,0.31,43.6065,-79.2274,0.37,43.6155,-79.2152,0.41,43.6,-79.2184,0.43,43.6,-79.2184,0.42,43.6,-79.2184,0.4,43.6084,-79.2197,0.39,43.6084,-79.2197,0.42,43.6084,-79.2197,0.5,43.61,-79.2209,0.61,43.605,-79.2168,0.71,43.6063,-79.2225,0.74,43.6063,-79.2225,0.69,43.6063,-79.2225,0.57,43.6063,-79.2225,0.42,43.6077,-79.2212
307,1,Heavy (Gaming/4K),12.48,2.5,43.8064,-79.3711,2.5,43.8064,-79.3711,2.52,43.8064,-79.3711,2.57,43.8064,-79.3711,2.67,43.8064,-79.3711,2.91,43.8064,-79.3711,3.34,43.8116,-79.3772,4.05,43.8116,-79.3772,5.06,43.8116,-79.3772,6.28,43.8116,-79.3772,7.5,43.8116,-79.3772,8.42,43.8116,-79.3772,8.81,43.8056,-79.3803,8.65,43.8056,-79.3803,8.19,43.8186,-79.3742,7.97,43.8094,-79.3691,8.53,43.8187,-79.3714,10.13,43.8187,-79.3714,12.4,43.8135,-79.3739,14.43,43.8135,-79.3739,15.15,43.8135,-79.3739,14.09,43.8135,-79.3739,11.58,43.8135,-79.3739,8.58,43.8135,-79.3739
308,17,Medium (Social/Video),1.8,0.36,43.1588,-79.9509,0.36,43.1588,-79.9509,0.36,43.1588,-79.9509,0.37,43.1588,-79.9509,0.39,43.1588,-79.9509,0.42,43.0985,-79.8366,0.48,43.1592,-79.956,0.59,43.1592,-79.956,0.73,43.1592,-79.956,0.91,43.1026,-79.8401,1.08,43.1532,-79.9536,1.22,43.1058,-79.8413,1.27,43.1058,-79.8413,1.25,43.1535,-79.9517,1.18,43.1535,-79.9517,1.15,43.1535,-79.9517,1.23,43.1535,-79.9517,1.46,43.1535,-79.9517,1.79,43.16,-79.9521,2.09,43.16,-79.9521,2.19,43.16,-79.9521,2.04,43.1584,-79.951,1.67,43.1584,-79.951,1.24,43.1584,-79.951
309,1,Medium (Social/Video),3.6,0.72,43.7279,-79.1357,0.72,43.7279,-79.1357,0.73,43.7279,-79.1357,0.74,43.7279,-79.1357,0.77,43.7279,-79.1357,0.84,43.7279,-79.1357,0.96,43.7293,-79.124,1.17,43.7293,-79.124,1.46,43.7293,-79.124,1.81,43.7293,-79.124,2.16,43.7294,-79.1295,2.43,43.7344,-79.1378,2.54,43.7344,-79.1378,2.49,43.7344,-79.1378,2.36,43.7344,-79.1378,2.3,43.7278,-79.1276,2.46,43.7278,-79.1276,2.92,43.7278,-79.1276,3.58,43.7326,-79.133,4.16,43.7326,-79.133,4.37,43.7326,-79.133,4.06,43.7326,-79.133,3.34,43.7326,-79.133,2.48,43.7251,-79.1395
310,1,Light (Text/Web),0.36,0.07,43.8531,-79.2767,0.07,43.8531,-79.2767,0.07,43.8531,-79.2767,0.07,43.8531,-79.2767,0.08,43.8531,-79.2767,0.08,43.8557,-79.2748,0.1,43.8557,-79.2748,0.12,43.8557,-79.2748,0.15,43.8557,-79.2748,0.18,43.8588,-79.2699,0.22,43.8588,-79.2699,0.24,43.8588,-79.2699,0.26,43.8581,-79.2726,0.25,43.8581,-79.2726,0.24,43.8518,-79.2847,0.23,43.8518,-79.2847,0.25,43.8518,-79.2847,0.29,43.8518,-79.2847,0.36,43.8492,-79.2747,0.42,43.8492,-79.2747,0.44,43.8492,-79.2747,0.41,43.858,-79.2828,0.34,43.8582,-79.2716,0.25,43.8582,-79.2716
311,17,Medium (Social/Video),5.0,1.0,43.2938,-79.8981,1.0,43.2938,-79.8981,1.01,43.2938,-79.8981,1.03,43.2938,-79.8981,1.07,43.2938,-79.8981,1.16,43.2938,-79.8981,1.34,43.2938,-79.8981,1.62,43.2938,-79.8981,2.03,43.2963,-79.8955,2.52,43.2963,-79.8955,3.0,43.2963,-79.8955,3.37,43.2915,-79.9114,3.53,43.2915,-79.9114,3.46,43.2929,-79.8926,3.28,43.2929,-79.8926,3.19,43.2929,-79.8926,3.42,43.297,-79.9044,4.06,43.297,-79.9044,4.97,43.297,-79.9044,5.78,43.293,-79.8999,6.07,43.2989,-79.8939,5.64,43.2909,-79.8997,4.64,43.2981,-79.8966,3.44,43.2981,-79.8966
312,8,Heavy (Gaming/4K),17.65,3.53,45.5957,-75.7448,3.54,45.5957,-75.7448,3.56,45.5957,-75.7448,3.63,45.5957,-75.7448,3.78,45.5957,-75.7448,4.11,45.5957,-75.7448,4.72,45.6018,-75.7543,5.73,45.6018,-75.7543,7.16,45.6018,-75.7543,8.88,45.6018,-75.7543,10.6,45.6018,-75.7543,11.9,45.6018,-75.7543,12.46,45.6018,-75.7543,12.23,45.6,-75.7425,11.59,45.6,-75.7425,11.27,45.6,-75.7425,12.06,45.599,-75.7457,14.32,45.5962,-75.7516,17.54,45.5962,-75.7516,20.4,45.5954,-75.7395,21.43,45.5954,-75.7359,19.92,45.5845,-75.7476,16.38,45.5845,-75.7476,12.13,45.606,-75.7313
313,3,Medium (Social/Video),1.89,0.38,43.9174,-76.2313,0.38,43.9174,-76.2313,0.38,43.9174,-76.2313,0.39,43.9174,-76.2313,0.41,43.9174,-76.2313,0.44,43.9174,-76.2313,0.51,43.938,-76.0922,0.61,43.9191,-76.2376,0.77,43.9191,-76.2376,0.95,43.9191,-76.2376,1.14,43.9191,-76.2376,1.28,43.9191,-76.2376,1.33,43.9191,-76.2376,1.31,43.9191,-76.2376,1.24,43.9191,-76.2376,1.21,43.9383,-76.088,1.29,43.9154,-76.2082,1.53,43.9154,-76.2082,1.88,43.9287,-76.2238,2.19,43.9287,-76.2238,2.3,43.9287,-76.2238,2.13,43.9287,-76.2238,1.75,43.9149,-76.2377,1.3,43.9149,-76.2377
314,1,Heavy (Gaming/4K),22.53,4.51,43.7822,-79.1466,4.52,43.7822,-79.1466,4.55,43.7822,-79.1466,4.63,43.7779,-79.1422,4.83,43.7779,-79.1422,5.25,43.7779,-79.1422,6.03,43.7851,-79.1472,7.31,43.7893,-79.1523,9.14,43.7893,-79.1523,11.34,43.7893,-79.1523,13.53,43.7893,-79.1523,15.19,43.7837,-79.1457,15.9,43.7808,-79.1428,15.61,43.7808,-79.1428,14.79,43.7808,-79.1428,14.39,43.7808,-79.1428,15.4,43.7856,-79.1478,18.28,43.7856,-79.1478,22.39,43.7856,-79.1478,26.04,43.7856,-79.1478,27.35,43.7881,-79.1574,25.42,43.7881,-79.1574,20.91,43.7881,-79.1574,15.48,43.7881,-79.1574
315,5,Medium (Social/Video),2.53,0.51,46.3206,-81.1106,0.51,46.3206,-81.1106,0.51,46.2726,-81.1707,0.52,46.2726,-81.1707,0.54,46.2726,-81.1707,0.59,46.2726,-81.1707,0.68,46.2702,-81.1625,0.82,46.2702,-81.1625,1.03,46.2702,-81.1625,1.27,46.3086,-81.109,1.52,46.3086,-81.109,1.71,46.3252,-81.1042,1.78,46.3252,-81.1042,1.75,46.3125,-81.1041,1.66,46.3125,-81.1041,1.61,46.3125,-81.1041,1.73,46.278,-81.1749,2.05,46.3157,-81.1104,2.51,46.2845,-81.1661,2.92,46.2756,-81.1746,3.07,46.2654,-81.163,2.85,46.2821,-81.1721,2.35,46.3024,-81.114,1.74,46.3024,-81.114
316,17,Medium (Social/Video),4.7,0.94,43.4359,-79.6558,0.94,43.4359,-79.6558,0.95,43.4359,-79.6558,0.97,43.4359,-79.6558,1.01,43.4359,-79.6558,1.09,43.4359,-79.6558,1.26,43.4359,-79.6558,1.52,43.4359,-79.6558,1.9,43.4359,-79.6558,2.36,43.4359,-79.6558,2.82,43.4359,-79.6558,3.17,43.471,-79.6265,3.31,43.471,-79.6265,3.25,43.4251,-79.621,3.08,43.4251,-79.621,3.0,43.4251,-79.621,3.21,43.4251,-79.621,3.81,43.4696,-79.6277,4.67,43.422,-79.6232,5.43,43.4696,-79.6261,5.7,43.4696,-79.6261,5.3,43.4362,-79.6193,4.36,43.4362,-79.6193,3.23,43.4362,-79.6193
317,7,Heavy (Gaming/4K),24.03,4.81,43.1287,-81.0942,4.82,43.1287,-81.0942,4.85,43.1287,-81.0942,4.94,43.1287,-81.0942,5.15,43.1287,-81.0942,5.6,43.1287,-81.0942,6.43,43.1274,-81.0931,7.8,43.1274,-81.0931,9.75,43.1274,-81.0931,12.1,43.1274,-81.0931,14.44,43.1333,-81.0919,16.21,43.1285,-81.095,16.97,43.1285,-81.095,16.65,43.1285,-81.095,15.78,43.1356,-81.0965,15.35,43.1356,-81.0965,16.43,43.1356,-81.0965,19.5,43.1356,-81.0965,23.88,43.1193,-81.0934,27.78,43.1193,-81.0934,29.18,43.1193,-81.0934,27.12,43.1193,-81.0934,22.3,43.1193,-81.0934,16.52,43.1193,-81.0934
318,8,Medium (Social/Video),4.67,0.93,45.2557,-75.6452,0.94,45.2633,-75.6685,0.94,45.2633,-75.6685,0.96,45.2555,-75.6453,1.0,45.2555,-75.6453,1.09,45.2555,-75.6453,1.25,45.2555,-75.6453,1.51,45.2525,-75.6445,1.89,45.2585,-75.6523,2.35,45.2585,-75.6523,2.8,45.2585,-75.6523,3.15,45.2567,-75.6525,3.29,45.2567,-75.6525,3.23,45.2609,-75.6676,3.06,45.2109,-75.6475,2.98,45.2149,-75.6331,3.19,45.2556,-75.6439,3.79,45.2561,-75.654,4.64,45.2532,-75.65,5.39,45.215,-75.6479,5.66,45.2608,-75.6507,5.27,45.2608,-75.6507,4.33,45.2507,-75.6422,3.21,45.2507,-75.6422
319,3,Medium (Social/Video),2.55,0.51,44.0179,-76.3053,0.51,44.0179,-76.3053,0.51,44.0179,-76.3053,0.52,44.0179,-76.3053,0.55,44.0179,-76.3053,0.59,44.0179,-76.3053,0.68,44.0315,-76.2589,0.83,44.0315,-76.2589,1.03,44.0278,-76.31,1.28,44.0278,-76.31,1.53,44.0278,-76.31,1.72,44.1955,-76.2699,1.8,44.0205,-76.3006,1.76,44.0219,-76.3009,1.67,44.0309,-76.2969,1.63,44.0321,-76.3091,1.74,44.0321,-76.3091,2.07,44.0199,-76.3063,2.53,44.0199,-76.3063,2.94,44.0199,-76.3063,3.09,44.0199,-76.3063,2.87,44.2012,-76.2688,2.36,44.2012,-76.2688,1.75,44.2012,-76.2688
320,1,Medium (Social/Video),2.87,0.57,43.9005,-79.4454,0.57,43.9005,-79.4454,0.58,43.9005,-79.4454,0.59,43.9005,-79.4454,0.61,43.9005,-79.4454,0.67,43.9005,-79.4454,0.77,43.9005,-79.4454,0.93,43.9071,-79.4432,1.16,43.9071,-79.4432,1.44,43.9026,-79.4462,1.72,43.9026,-79.4462,1.93,43.9026,-79.4462,2.02,43.8999,-79.4463,1.99,43.9011,-79.4427,1.88,43.9011,-79.4427,1.83,43.9011,-79.4427,1.96,43.9015,-79.4327,2.33,43.9015,-79.4327,2.85,43.8955,-79.4501,3.31,43.8938,-79.4506,3.48,43.8938,-79.4506,3.23,43.8938,-79.4506,2.66,43.8938,-79.4506,1.97,43.8938,-79.4506
321,5,Heavy (Gaming/4K),15.99,3.2,46.4484,-80.9027,3.21,46.4484,-80.9027,3.23,46.4484,-80.9027,3.29,46.4484,-80.9027,3.43,46.4484,-80.9027,3.72,46.4484,-80.9027,4.28,46.4484,-80.9027,5.19,46.4447,-80.9067,6.49,46.3454,-80.9704,8.05,46.4477,-80.9073,9.61,46.4477,-80.9073,10.79,46.4395,-80.9063,11.29,46.4395,-80.9063,11.08,46.4507,-80.9006,10.5,46.3425,-80.9645,10.21,46.3425,-80.9645,10.93,46.4516,-80.9111,12.98,46.4516,-80.9111,15.89,46.4592,-80.9051,18.49,46.4592,-80.9051,19.42,46.456,-80.9066,18.05,46.4531,-80.9036,14.84,46.4531,-80.9036,10.99,46.4531,-80.9036
322,1,Heavy (Gaming/4K),21.75,4.35,43.7721,-79.4873,4.36,43.7721,-79.4873,4.39,43.7721,-79.4873,4.47,43.7721,-79.4873,4.66,43.7721,-79.4873,5.07,43.7721,-79.4873,5.82,43.7721,-79.4873,7.06,43.7721,-79.4873,8.82,43.7721,-79.4873,10.95,43.7736,-79.4845,13.07,43.7736,-79.4845,14.67,43.7656,-79.4855,15.36,43.7656,-79.4855,15.07,43.7656,-79.4855,14.28,43.764,-79.4822,13.89,43.764,-79.4822,14.87,43.764,-79.4822,17.65,43.7712,-79.4861,21.62,43.7712,-79.4861,25.15,43.7712,-79.4861,26.41,43.7712,-79.4861,24.55,43.7767,-79.482,20.19,43.7767,-79.482,14.95,43.7767,-79.482
323,7,Medium (Social/Video),4.28,0.86,43.1283,-81.2023,0.86,43.1283,-81.2023,0.86,43.1283,-81.2023,0.88,43.1283,-81.2023,0.92,43.1333,-81.2061,1.0,43.1333,-81.2061,1.14,43.1207,-81.1913,1.39,43.1207,-81.1913,1.73,43.1218,-81.2054,2.15,43.1218,-81.2054,2.57,43.1332,-81.1996,2.89,43.1977,-81.2021,3.02,43.1161,-81.2028,2.96,43.1161,-81.2028,2.81,43.1237,-81.2063,2.73,43.1237,-81.2063,2.92,43.1339,-81.1989,3.47,43.1339,-81.1989,4.25,43.1213,-81.2013,4.94,43.134,-81.2062,5.19,43.214,-81.1986,4.83,43.214,-81.1986,3.97,43.214,-81.1986,2.94,43.214,-81.1986
324,8,Medium (Social/Video),3.52,0.7,45.1338,-75.8191,0.71,45.1338,-75.8191,0.71,45.1338,-75.8191,0.72,45.1338,-75.8191,0.75,45.1351,-75.8137,0.82,45.1351,-75.8137,0.94,45.1351,-75.8137,1.14,45.1351,-75.8137,1.43,45.1351,-75.8137,1.77,45.1243,-75.8138,2.12,45.1243,-75.8138,2.38,45.1243,-75.8138,2.49,45.1243,-75.8138,2.44,45.1296,-75.816,2.31,45.1296,-75.816,2.25,45.1296,-75.816,2.41,45.1296,-75.816,2.86,45.1296,-75.816,3.5,45.1296,-75.816,4.07,45.1296,-75.816,4.28,45.1375,-75.812,3.97,45.1375,-75.812,3.27,45.1369,-75.8222,2.42,45.1369,-75.8222
325,5,Light (Text/Web),0.85,0.17,46.531,-80.9435,0.17,46.5255,-80.9313,0.17,46.5255,-80.9313,0.17,46.5255,-80.9313,0.18,46.5255,-80.9313,0.2,46.5255,-80.9313,0.23,46.5255,-80.9313,0.28,46.5255,-80.9313,0.35,46.523,-80.9434,0.43,46.5309,-80.9415,0.51,46.5309,-80.9415,0.57,46.5356,-80.9455,0.6,46.5356,-80.9455,0.59,46.5272,-80.9427,0.56,46.5272,-80.9427,0.54,46.5272,-80.9427,0.58,46.5294,-80.947,0.69,46.5362,-80.945,0.85,46.5362,-80.945,0.98,46.5362,-80.945,1.03,46.5362,-80.945,0.96,46.5362,-80.945,0.79,46.5362,-80.945,0.59,46.5362,-80.945
326,5,Medium (Social/Video),1.56,0.31,46.5099,-80.8847,0.31,46.5099,-80.8847,0.31,46.5099,-80.8847,0.32,46.5099,-80.8847,0.33,46.5099,-80.8847,0.36,46.5099,-80.8847,0.42,46.5104,-80.8852,0.51,46.5104,-80.8852,0.63,46.5091,-80.8919,0.78,46.5091,-80.8919,0.94,46.5091,-80.8919,1.05,46.5139,-80.8896,1.1,46.5139,-80.8896,1.08,46.5139,-80.8896,1.02,46.5188,-80.8834,1.0,46.5188,-80.8834,1.07,46.5188,-80.8834,1.26,46.5188,-80.8834,1.55,46.5095,-80.8929,1.8,46.5095,-80.8929,1.89,46.5871,-80.8901,1.76,46.506,-80.8839,1.45,46.5264,-80.8875,1.07,46.5877,-80.9037
327,3,Heavy (Gaming/4K),18.43,3.69,44.2586,-76.4226,3.7,44.2586,-76.4226,3.72,44.2586,-76.4226,3.79,44.2586,-76.4226,3.95,44.2586,-76.4226,4.29,44.2586,-76.4226,4.93,44.2586,-76.4226,5.98,44.2586,-76.4226,7.48,44.2567,-76.4241,9.28,44.2594,-76.4261,11.07,44.2594,-76.4261,12.43,44.2594,-76.4261,13.01,44.2594,-76.4261,12.77,44.2596,-76.4297,12.1,44.2658,-76.4421,11.77,44.2658,-76.4421,12.6,44.269,-76.4519,14.96,44.2536,-76.4488,18.32,44.2536,-76.4488,21.31,44.2536,-76.4488,22.38,44.2536,-76.4488,20.8,44.2536,-76.4488,17.11,44.2624,-76.4191,12.67,44.2555,-76.4285
328,5,Medium (Social/Video),3.88,0.78,46.424,-80.9275,0.78,46.424,-80.9275,0.78,46.424,-80.9275,0.8,46.424,-80.9275,0.83,46.424,-80.9275,0.9,46.424,-80.9275,1.04,46.424,-80.9275,1.26,46.424,-80.9275,1.58,46.424,-80.9275,1.96,46.4173,-80.9195,2.33,46.415,-80.9249,2.62,46.415,-80.9249,2.74,46.415,-80.9249,2.69,46.4179,-80.9349,2.55,46.4179,-80.9349,2.48,46.4179,-80.9349,2.66,46.4179,-80.9349,3.15,46.4202,-80.9226,3.86,46.4273,-80.9372,4.49,46.4219,-80.9306,4.72,46.4259,-80.922,4.38,46.4265,-80.9243,3.61,46.4265,-80.9243,2.67,46.4265,-80.9243
329,8,Medium (Social/Video),3.8,0.76,45.4805,-75.6259,0.76,45.4805,-75.6259,0.77,45.4805,-75.6259,0.78,45.4805,-75.6259,0.82,45.4805,-75.6259,0.89,45.4805,-75.6259,1.02,45.4805,-75.6259,1.23,45.5214,-75.6211,1.54,45.5214,-75.6211,1.91,45.4681,-75.6312,2.28,45.5167,-75.6258,2.57,45.4823,-75.6242,2.69,45.4823,-75.6242,2.64,45.5121,-75.6365,2.5,45.4838,-75.6351,2.43,45.5186,-75.6264,2.6,45.4773,-75.6194,3.09,45.4786,-75.6252,3.78,45.512,-75.6269,4.4,45.5172,-75.6293,4.62,45.5172,-75.6293,4.29,45.5172,-75.6293,3.53,45.5172,-75.6293,2.61,45.5172,-75.6293
330,5,Medium (Social/Video),3.26,0.65,46.4334,-81.0624,0.65,46.4334,-81.0624,0.66,46.4334,-81.0624,0.67,46.4334,-81.0624,0.7,46.4334,-81.0624,0.76,46.4334,-81.0624,0.87,46.4913,-81.1635,1.06,46.4311,-81.0636,1.32,46.441,-81.0611,1.64,46.4336,-81.0613,1.96,46.4336,-81.0613,2.2,46.4961,-81.1608,2.3,46.4961,-81.1608,2.26,46.4961,-81.1608,2.14,46.4961,-81.1608,2.08,46.494,-81.1712,2.23,46.494,-81.1712,2.64,46.4371,-81.0559,3.24,46.4371,-81.0559,3.77,46.4371,-81.0559,3.96,46.4371,-81.0559,3.68,46.4984,-81.1783,3.02,46.4254,-81.0665,2.24,46.4254,-81.0665
